start	end	text
3177140	3187140	再确保你的图片可以导入进去啊
3187140	3197140	再确保你的图片可以导入进去啊
3197140	3207140	再确保你的图片可以导入进去啊
3207140	3217140	再确保你的图片可以导入进去啊
3217140	3227140	再确保你的图片可以导入进去啊
3227140	3237140	再确保你的图片可以导入进去啊
3237140	3251140	再确保你的图片可以导入进去啊
3251140	3261140	再确保你的图片可以导入进去啊
3261140	3271140	再确保你的图片可以导入进去啊
3271140	3281140	再确保你的图片可以导入进去啊
3281140	3291140	再确保你的图片可以导入进去啊
3291140	3301140	再确保你的图片可以导入进去啊
3301140	3311140	再确保你的图片可以导入进去啊
3311140	3321140	再确保你的图片可以导入进去啊
3321140	3331140	再确保你的图片可以导入进去啊
3331140	3341140	再确保你的图片可以导入进去啊
3341140	3351140	再确保你的图片可以导入进去啊
3351140	3358140	这样要多你就先得创建你的保存VPP的这个路径啊
3358140	3367140	创建一个pass等于Direct.get.correct.direct.
3367140	3371140	加上我们刚刚保存的那个路径啊
3371140	3381140	VPP文件里边的齿轮VPP文件
3381140	3393140	把你的这个文件VPP的保存路径对进去
3393140	3400140	那么工具有了路径也有了啊
3400140	3403140	那么是不是就可以去读取了啊
3403140	3406140	那么读取代码怎么写
3406140	3417140	读取代码啊
3417140	3422140	读取代码
3422140	3429140	叫做ctp等于等于谁
3429140	3443140	等于CogCentral来着点load object from field
3443140	3448140	将你的这个路径写进去
3448140	3458140	然后转成对应的to block的这个类型啊
3459140	3464140	那么他的这种写法
3464140	3468140	大家有没有看到一个很熟悉的词啊
3468140	3471140	serializer序列化
3471140	3476140	那说明我们把这个VPP去读取的时候
3476140	3480140	那他在读取的时候之间是不是会做一定的序列化
3480140	3483140	所以说啊这也是一种序列化啊
3483140	3485140	我们要读一个VPP文件
3485140	3487140	那要读取是不是得获取
3487140	3489140	获取的时候怎么获取啊
3489140	3490140	序列化去获取
3490140	3493140	所以说啊代码这样子写
3493140	3495140	这句代码的作用啊
3495140	3500140	类似于上边的这句代码
3500140	3501140	看到没有
3501140	3503140	是不是类似于上面这句代码
3503140	3506140	负责导入对应的路径啊写一下
3506140	3511140	让ctp去获取路径
3511140	3514140	再并做序列化
3536140	3538140	读取完之后
3538140	3543140	接下来啊就把咱们的刚刚拖拽的这个
3543140	3546140	edit v2的这个空降
3546140	3549140	让他把咱们的to block的内容
3549140	3551140	展示出来就可以了
3551140	3554140	叫做subject等于ctp
3561140	3563140	那么这四句代码写完之后
3563140	3567140	我们先运行看看效果对不对
3568140	3570140	点击启动啊
3574140	3577140	点击加载vpp文件
3577140	3578140	出来没有
3578140	3581140	是不是就把我们刚刚保存的内容
3581140	3583140	加载到这上面了
3583140	3584140	是不是啊
3584140	3586140	只不过啊这里边
3586140	3588140	nothing就是没有图片的意思
3588140	3589140	知道吧
3589140	3590140	我们还没有导入图片
3590140	3591140	所以说
3591140	3594140	这是我们加载vpp的文件的一个过程
3594140	3595140	能看懂吗
3595140	3597140	那么这四句代码啊
3597140	3599140	用于加载vpp
3603140	3605140	加载vpp啊
3607140	3608140	那么在这里啊
3608140	3611140	防止你在之后做联合编程当中
3611140	3614140	是不是可能会设计到多个vpp
3614140	3615140	所以说你每次加载的时候
3615140	3617140	可以先让你的ctp
3617140	3619140	清空一下
3619140	3620140	能理解不
3626140	3628140	放下面吧
3633140	3636140	确保每次运行的时候
3636140	3638140	你防止重复加载
3638140	3640140	那就每次加载的时候
3640140	3642140	让它一开始微空就可以了
3642140	3643140	知道没有
3643140	3644140	知道没有
3644140	3648140	这就是加载vpp的功能了
3652140	3654140	那么图片有了
3654140	3655140	vpp也加载了
3655140	3657140	那我们是不是就可以启动
3657140	3658140	这个toolblock
3658140	3660140	来检测目标了
3660140	3662140	那么怎么启动
3662140	3664140	这是咱们接下来的内容
3664140	3667140	大家先把加载vpp的代码
3667140	3668140	给它写一下
3744140	3745140	来
3763140	3764140	这些怎么做的
3764140	3765140	很暴力
3769140	3771140	这我已经暴力了
3772140	3773140	哎呀
3773140	3774140	暴力了
3775140	3776140	什么东西
3780140	3782140	这什么东西
3783140	3785140	什么东西
3788140	3789140	这什么
3790140	3791140	这是什么
3791140	3792140	什么东西
3804140	3806140	你有这个思念了吗
3807140	3809140	你靠着这个机器
3809140	3811140	你有这个思念了吗
3811140	3813140	我怎么杜举了
3819140	3820140	好围异啊
3820140	3821140	这个机器
3821140	3824140	你先弄好这个机器吧
3824140	3825140	你先弄好
3825140	3827140	第二个 第二个出来吗
3827140	3829140	我弄好这个机器
3829140	3830140	第二个
3833140	3834140	你没事吧
3834140	3835140	没有过
3836140	3837140	这个机器
3838140	3839140	这个机器
3839140	3840140	这个机器
3840140	3841140	你给我展示一下
3841140	3842140	发现什么东西
3842140	3844140	是咱俩说的
3844140	3846140	那你给我弄
3852140	3854140	这什么东西
3857140	3858140	不是
3858140	3859140	你空间都以为
3859140	3861140	这个东西不让我来
3866140	3868140	这两个机器
3878140	3880140	你赶紧吃了
3892140	3893140	我弄了
3893140	3895140	我弄了
3923140	3925140	我各的我吃
3936140	3937140	上节课
3937140	3938140	咱们是不是已经把
3938140	3939140	图片的导入
3939140	3941140	以及VPP的加载
3941140	3942140	你喜欢了
3942140	3943140	是不是
3943140	3945140	那么VPP有了
3945140	3947140	图片也有了
3947140	3948140	那接下来
3948140	3950140	是不是就可以做检测了
3950140	3952140	那么要做检测
3952140	3954140	该怎么实现
3954140	3955140	首先
3955140	3958140	我们的VPP加载完毕之后
3958140	3960140	是不是大概是长这个样子的
3961140	3963140	运行看看效果
3964140	3965140	运行之后
3965140	3966140	我的VPP
3966140	3967140	是不是就加载完毕了
3967140	3969140	加载完毕之后
3969140	3970140	你看
3970140	3971140	它这里边的图片
3971140	3972140	是不是空的
3972140	3973140	图片是空的
3973140	3975140	那你的工具
3975140	3977140	是不是就运行不了
3977140	3978140	所以说也没有结果
3978140	3979140	那么我要想
3979140	3981140	拿这个VPP来检测
3981140	3982140	怎么办
3982140	3984140	是不是得把图片导入进去
3984140	3985140	导入进去了
3985140	3987140	在RUN这里的图Block
3987140	3989140	是不是就可以了
3989140	3990140	那么
3990140	3991140	流程我们写一下
3994140	3996140	先导入图片
3997140	4002140	把图片导入到图Block中
4006140	4008140	那么代码怎么写
4008140	4010140	叫做CTP
4010140	4012140	点儿引酷词
4016140	4017140	那么在这里
4017140	4018140	我的CTP
4018140	4019140	可以直接打出来吗
4020140	4021140	不行
4021140	4022140	为什么
4023140	4025140	你是不是在其他地方创建的
4025140	4026140	所以说
4026140	4027140	在这里
4027140	4028140	我们还能再创建到
4028140	4029140	这个方法里面吗
4030140	4031140	就不行了
4031140	4032140	所以说
4033140	4035140	我们把这个东西放到外边
4035140	4036140	放到外边
4036140	4037140	可以吧
4038140	4039140	放到外边
4039140	4040140	在这里
4040140	4041140	CTP
4042140	4044140	点儿引酷词
4045140	4046140	它的导入
4047140	4049140	那么引酷词
4049140	4050140	导入什么内容呢
4051140	4052140	刚刚老师的图
4052140	4053140	是不是就一直没有消失
4054140	4055140	在这里
4055140	4056140	引酷词后边
4056140	4057140	还要紧跟一个方块号
4057140	4058140	那么方块里面
4058140	4059140	填的是谁
4059140	4060140	填的就是
4060140	4063140	你这里的图片的信息
4063140	4065140	那么你这里的图片信息
4065140	4067140	是不是就是你导入进去的
4067140	4068140	图片的名称
4068140	4070140	那么你把这个名称
4070140	4071140	写进去
4073140	4074140	叫做
4074140	4075140	out
4076140	4077140	toot
4079140	4080140	image
4082140	4084140	然后名字叫做
4084140	4085140	它的这个值
4085140	4086140	y6
4090140	4091140	等于
4093140	4094140	等于谁
4094140	4095140	是不是就把我们
4095140	4096140	刚刚读取的图片
4096140	4097140	导进去就可以了
4098140	4099140	那么刚刚读取的图片
4099140	4100140	是不是已经放到
4100140	4101140	recorder display上了
4102140	4103140	所以说在这里
4103140	4104140	我们把recorder display
4105140	4106140	对进去
4107140	4109140	靠个recorder display
4109140	4110140	e to image
4111140	4112140	输入进去
4112140	4113140	就可以了
4113140	4115140	那么这是第一句代码
4115140	4116140	将我们刚刚
4116140	4117140	导入进去的图片
4118140	4120140	发送到to block当中
4120140	4122140	那么图片给了to block
4122140	4124140	那么该to block工具
4124140	4125140	是不是就可以运行了
4126140	4127140	是不是
4128140	4130140	那么导入进去的时候
4132140	4134140	把这个内容
4137140	4138140	给人写一些
4138140	4140140	导入进去之后
4140140	4142140	那么接下来
4147140	4150140	接下来就可以运行
4150140	4152140	这里的to block了
4152140	4154140	那么运行
4154140	4155140	怎么写
4156140	4158140	叫做ctp
4160140	4161140	点
4161140	4162140	绕
4163140	4164140	运行该工具
4171140	4173140	运行该工具
4178140	4180140	那么运行完该工具之后
4180140	4181140	我们是不是就可以
4181140	4183140	获取运行后的结果了
4184140	4185140	来
4185140	4186140	加个注射
4186140	4187140	运行
4187140	4189140	to block工具
4193140	4195140	那么绕完之后
4195140	4196140	我们是不是就可以
4196140	4197140	看这个图
4198140	4199140	是不是就可以在这个
4199140	4200140	to block的这里
4200140	4201140	输出这里
4201140	4202140	获取我们的结果了
4202140	4203140	那么怎么获取
4204140	4205140	绕完之后
4205140	4206140	获取结果
4214140	4215140	带码
4215140	4216140	来
4216140	4217140	获取一下
4217140	4218140	咱们这里的数量
4218140	4220140	用什么类型来表示
4220140	4221140	好一点
4222140	4223140	是不是int就可以了
4223140	4225140	因为它是个整数数量
4225140	4227140	int一个数量
4227140	4229140	c
4229140	4231140	或者int一个number
4231140	4232140	等于
4232140	4233140	等于谁
4233140	4234140	等于
4234140	4235140	convert
4237140	4238140	to
4238140	4239140	int32
4240140	4241140	int32
4243140	4244140	转一下类型
4244140	4245140	那么把谁
4245140	4247140	转成整数类型啊
4247140	4249140	把我们的ctb的
4249140	4251140	结果的value
4251140	4252140	转成整数类型
4252140	4253140	带码怎么写
4253140	4255140	叫做ctb的
4255140	4257140	outputs
4257140	4258140	你看
4258140	4259140	我们刚刚的intputs
4259140	4260140	是不是倒入图片
4260140	4262140	是不是这里的输入
4262140	4263140	是不是
4263140	4264140	看图片
4264140	4266140	那输出是不是就是outputs
4266140	4268140	那么outputs里边
4268140	4270140	得写一个对应的名字
4270140	4272140	那么名字写的是谁
4275140	4276140	是不是就是这里的
4276140	4277140	reloads
4277140	4278140	convert
4278140	4279140	诶
4279140	4280140	语言风不动的
4280140	4281140	抄下来
4285140	4286140	reloads
4286140	4287140	convert
4287140	4288140	然后
4288140	4289140	点
4289140	4290140	value
4291140	4292140	把你的这个
4292140	4294140	to block的结果值
4294140	4295140	破取到
4295140	4296140	并把它
4296140	4298140	转成整数类型
4300140	4301140	那么
4301140	4302140	转完之后
4302140	4303140	结果
4303140	4304140	是不是就获取到了
4305140	4306140	是不是
4306140	4307140	获取到之后
4307140	4308140	来
4308140	4309140	结果
4309140	4310140	我们用弹创来表示一下
4310140	4311140	行不行
4311140	4313140	messagebox点售
4313140	4314140	诶
4314140	4315140	谈一个number
4316140	4317140	点
4317140	4318140	toolsdream
4321140	4322140	来
4322140	4323140	看看效果
4324140	4325140	诶
4325140	4326140	点机运行
4326140	4327140	看看
4327140	4328140	对不对
4332140	4333140	在一开始的时候
4333140	4334140	我可以直接点
4334140	4335140	检测目标吗
4336140	4337140	我点
4337140	4338140	就抱错了
4338140	4339140	因为我们没有
4339140	4340140	加载vpp
4340140	4341140	是不是
4341140	4342140	所以说
4342140	4343140	我们一定要是
4343140	4345140	先加载vpp
4345140	4346140	再去检测目标
4346140	4348140	那么我加载vpp
4348140	4349140	文件图片没有的话
4349140	4350140	能检测吗
4350140	4351140	不行
4351140	4352140	所以说你图片跟vpp
4352140	4353140	是不是都得有
4353140	4355140	然后再点检测目标
4355140	4356140	效果
4357140	4358140	出来没有
4358140	4359140	是不是就出来了
4359140	4361140	我再检测
4361140	4362140	73
4362140	4363140	我再检测图片
4363140	4364140	再检测
4364140	4365140	72
4365140	4366140	效果
4366140	4367140	是不是就做出来了
4368140	4369140	那么在这里
4369140	4370140	我们可以用弹创来表示
4370140	4371140	那么在这里
4371140	4372140	我们能不能用
4372140	4373140	空间表示
4374140	4375140	可以啊
4375140	4376140	在这里点一个label
4379140	4380140	在这里点一个label
4380140	4381140	label1
4382140	4383140	名字
4383140	4384140	结果
4384140	4385140	帽号
4393140	4394140	放到这
4394140	4396140	然后我把结果
4396140	4397140	展示到这个label上
4397140	4400140	label1的text
4400140	4401140	等于
4404140	4405140	结果
4405140	4406140	帽号
4407140	4408140	加上
4408140	4409140	number
4409140	4410140	搞定
4411140	4412140	这样子
4412140	4413140	我再点击启动
4413140	4414140	看效果
4416140	4417140	加在图像
4417140	4419140	加在vpp
4419140	4421140	然后点击检测
4421140	4422140	结果
4422140	4423140	是不是就在旁边
4423140	4424140	显示出来了
4424140	4425140	看到没有
4426140	4428140	这就是最简单的
4428140	4431140	联合编程的一个做法了
4431140	4433140	那么大家跟着写一下
